BVP,EDA,HR,TEMP,Tin,Rhin,TSV
0.02,0.15,87.9,34.19,22.6,60,0
-0.01,0.28,83.77,34.24,22.6,60.3,0
0.01,0.33,82.74,34.23,22.6,60.1,0
0.05,0.26,85.62,34.33,22.6,59.6,0
-0.64,0.23,85.46,34.44,22.6,59.6,0
-0.34,0.29,84.64,34.49,22.6,59.6,0
1.12,0.35,83.91,34.61,22.5,59.4,0
0.1,0.25,87.94,34.66,22.5,59.5,0
-0.27,0.17,88.08,34.65,22.5,59.6,0
0.23,0.21,85.46,34.64,22.5,59.2,0
0.32,0.3,107.84,31.17,23.4,55.6,0
-0.36,0.34,83.25,31.1,23.5,55.3,0
-0.09,0.33,80.25,31.24,23.5,55.9,0
0.21,0.38,81.63,31.6,23.5,55.8,0
-0.25,0.4,83.92,31.85,23.6,55.7,0
-0.01,0.39,83.36,32.06,23.6,54.9,0
0.15,0.34,81.76,32.34,23.6,55.5,0
-0.02,0.35,81.26,32.53,23.7,56.1,0
-0.01,0.38,84.7,32.73,23.7,56.3,0
0.08,0.36,89.3,32.9,23.8,56.4,0
-0.05,0.36,88.69,33.19,23.8,56.2,0
0.14,0.36,90,33.47,23.9,55.8,0
-0.07,0.36,90.81,33.67,23.9,55.9,0
-0.01,0.35,91.77,33.86,24,56.1,0
0.03,0.34,93.5,33.96,24,54.8,0
0.21,0.34,87.51,34.06,24,55.8,0
-0.8,0.34,85.7,34.22,24,55.2,0
-0.38,0.34,82.81,34.36,24.1,54.9,0
0.96,0.35,84.84,34.45,24.1,57.4,0
-0.01,0.35,79.28,34.49,24.1,55,0
-1.53,0.34,77.3,34.6,24.2,54.2,0
1.48,0.34,78.35,34.7,24.2,55.5,0
-0.13,0.35,78.62,34.72,24.2,54,0
0.13,0.38,82.86,34.73,24.3,54.4,0
0.09,0.39,81.49,34.83,24.3,55.1,0
-0.12,0.41,80.02,34.92,24.3,53.4,0
-0.11,0.4,81.39,35.01,24.3,53,0
0.44,0.39,82.07,35.12,24.3,54.2,0
-0.35,0.39,81.62,35.1,24.3,54.2,0
0.37,0.42,82.26,35.11,24.4,53.7,0
-0.59,0.47,80.4,35.15,24.4,53.4,0
0.32,0.48,80.89,35.14,24.4,52.5,0
0.05,0.37,83.61,35.08,24.4,51.9,-1
0.03,0.42,79.88,35.07,24.4,53.6,-1
0.03,0.64,78.4,35.27,24.4,54.2,-1
-0.08,0.91,80.09,35.42,24.5,53.3,-1
-0.32,0.9,81.5,35.54,24.5,54,-1
1.04,0.76,87.18,35.64,24.5,54.4,-1
-0.79,0.71,83,35.67,24.5,52.3,-1
0.08,0.55,87.88,35.65,24.5,51.6,-1
0.14,0.52,86.31,35.64,24.5,50.8,-1
-0.15,0.46,86.75,35.6,24.5,50.2,-1
-0.21,0.36,85.07,35.59,24.4,50.3,-1
0.18,0.33,86.77,35.54,24.4,50,-1
0.07,0.31,88.49,35.49,24.4,50.9,-1
-0.07,0.28,85.55,35.46,24.3,51.4,-1
-0.03,0.25,80.24,35.46,24.3,51.6,-1
-0.01,0.24,80.29,35.57,24.3,50.1,-1
0.07,0.23,80.69,35.59,24.3,48.9,-1
0.06,0.22,79.57,35.61,24.2,49,-1
-0.13,0.23,81.62,35.59,24.1,48.9,-1
0.07,0.2,78.31,35.5,24.1,49.5,-1
-0.04,0.21,77.46,35.43,24.1,50.4,-1
-0.48,0.19,75.39,35.29,24.1,50.3,-1
0.54,0.18,75.4,35.28,24.1,49.8,-1
-0.06,0.16,82.41,35.24,24.1,50.7,-1
0.05,0.14,84.92,35.15,24.1,50.4,-1
0.03,0.16,85.18,35.16,24.1,50.5,-1
0.06,0.21,81.5,35.21,24.1,51.3,-1
-0.27,0.27,84.14,35.18,24.1,50.7,-1
0.25,0.28,93.26,35.14,24.1,51.1,-1
0.04,0.3,94.99,35.1,24.1,51.2,-1
-0.24,0.31,87.59,34.99,24.2,50.3,-1
0.14,0.41,84.48,34.97,24.2,50.9,-1
0,0.42,85.09,34.96,24.2,50.5,-1
-0.08,0.45,86.36,34.94,24.2,49.9,-1
-0.48,0.5,81.56,35.08,24.2,50.3,-1
0.58,0.82,84.15,35.26,24.1,50.4,-1
-0.04,1.58,85.93,35.45,24.1,50,-1
-0.04,2.01,87.44,35.52,24.1,49.9,-1
0.05,1.68,89.84,35.47,24.1,50.3,-1
0.25,1.35,98.68,35.36,24.2,50.7,-1
-0.2,1.19,90.05,35.23,24.2,51,-1
-0.05,1.05,82.03,35.16,24.2,50.5,-1
-0.01,0.92,84.89,35.08,24.2,49.9,-1
-0.02,0.78,74.42,34.88,24.2,50.3,-1
0.2,0.72,76.81,34.62,24.2,49.6,-1
-0.22,0.63,97.78,34.33,24.2,49.7,-1
1.15,0.62,101.71,33.85,24.1,49.9,-1
-1.38,0.85,93.01,33.36,24.1,49.6,-1
0.15,0.9,83.09,32.75,24.1,50,-1
0.11,0.88,85.39,32.36,24.1,50,-1
-0.01,0.81,84.34,32.27,24.1,50.7,-1
0.05,0.71,82.92,32.38,24.1,50.9,-1
0.11,0.57,81.97,32.59,24.2,50.9,-1
-0.12,0.56,81.33,32.86,24.2,50.8,-1
0.03,0.5,84.54,33.18,24.2,50.2,-1
-0.06,0.43,83.89,33.39,24.2,50.1,-1
0.04,0.37,84.43,33.52,24.2,50.7,-1
-0.15,0.33,82.39,33.62,24.3,51,-1
0.1,0.34,87.01,33.76,24.3,50.9,-1
-0.07,0.3,85.88,33.88,24.3,50.8,-1
0.09,0.26,84.28,34.07,24.3,50.2,-1
-0.09,0.23,82.88,34.25,24.4,49.2,-1
0.07,0.26,83.24,34.38,24.4,49.8,-1
-0.06,0.26,87.74,34.39,24.4,49.1,-1
0.38,0.25,87.29,34.37,24.4,49.4,-1
-0.29,0.23,86.59,34.35,24.4,48.9,-1
0.03,0.21,83.11,34.36,24.4,48.9,-1
-0.57,0.24,78.62,34.36,24.4,49.8,-1
0.43,0.25,71.29,34.29,24.4,49.9,-1
0.26,0.25,88.36,34.3,24.4,49.6,-1
-0.17,0.24,88.76,34.38,24.4,49.4,-1
-0.13,0.24,90.55,34.35,24.5,49.9,-1
0.11,0.25,82.75,34.39,24.5,49.8,-1
0.04,0.25,87.18,34.41,24.5,49.8,-1
0.06,0.24,87.07,34.49,24.5,49.5,-1
-0.13,0.24,88.03,34.62,24.5,49.8,-1
0.21,0.21,87.31,34.73,24.6,49.2,-1
-0.19,0.2,84.92,34.74,24.6,49,-1
0.01,0.2,81.89,34.76,24.6,48.7,-1
0,0.22,81.82,34.79,24.6,48.6,-1
0.05,0.23,83.79,34.78,24.6,49.4,-1
-0.08,0.22,83.97,34.75,24.6,48.6,-1
0.13,0.23,84.52,34.73,24.6,48.5,-1
-0.11,0.24,91.92,34.68,24.6,48.4,-1
-0.02,0.23,91.84,34.65,24.6,47.7,-1
0.02,0.24,90.04,34.67,24.6,47.3,-1
-0.02,0.21,85.06,34.68,24.6,47.9,-1
0.08,0.21,86.01,34.73,24.5,48.3,-1
0.05,0.2,89.12,34.89,24.5,48.8,-1
-0.09,0.22,89.97,34.88,24.5,48.9,-1
-0.03,0.23,84.89,34.8,24.6,48.7,-1
0,0.22,84.96,34.8,24.6,49,-1
-0.01,0.2,86.33,34.92,24.6,48.6,-1
0.66,0.18,83.86,35.03,24.6,48.8,-1
-0.62,0.2,82.92,34.96,24.6,48.6,-1
0.1,0.22,84.86,34.81,24.6,48.8,-1
0.15,0.22,84.09,34.78,24.7,49,-1
-0.21,0.21,77.56,34.76,24.7,49.6,-1
-0.1,0.21,87.9,34.59,24.7,49,-1
0.28,0.24,84.34,34.53,24.7,48.9,-1
-0.23,0.19,82.01,34.51,24.7,47.8,-1
0.14,0.19,78.4,34.44,24.7,46.7,-1
-0.13,0.2,79.58,34.39,24.7,47.9,-1
0.06,0.16,85.91,34.31,24.7,48.4,-1
-0.17,0.18,86.05,34.23,24.7,48.4,-1
-0.09,0.19,83.59,34.16,24.7,48.4,-1
0.19,0.2,82.43,34.16,24.7,48.4,-1
0.08,0.4,90.43,34.24,24.8,48.5,-1
-0.65,0.76,88.67,34.31,24.8,48.5,-1
0.35,1.07,82.85,34.42,24.8,48.5,-1
0.07,1.68,76.48,34.58,24.8,48.4,-1
-0.03,1.71,76.33,34.72,24.8,48.4,-1
0.25,1.48,78.65,34.83,24.8,48.4,-1
-0.12,1.95,82.66,34.86,24.8,48.4,-1
0.04,2.3,86.65,34.91,24.8,48.3,-1
0.07,2.44,79.64,34.94,24.8,47,-1
-0.13,2.02,92.24,34.94,24.8,47.7,-1
-0.21,2.48,96.01,34.9,24.8,48.1,-1
0.35,2.65,90.95,34.96,24.8,48.2,-1
0.18,2.67,88.68,35.01,24.8,48.3,-1
-0.16,2.62,84.81,35.12,24.8,48.3,-1
0.11,2.9,89.47,35.19,24.8,48.3,-1
-0.24,3.13,91.5,35.24,24.8,48.2,-1
0.18,2.94,88.56,35.3,24.8,48.1,-1
0.15,3.22,91.51,35.44,24.8,48.2,-1
-0.32,3.25,95.75,35.44,24.8,48.2,-1
0.04,2.76,91.49,35.42,24.8,48.1,-1
0.01,2.95,90.93,35.42,24.8,48,-1
-0.17,2.98,84.68,35.39,24.8,48,-1
0.38,3.12,87.65,35.38,24.8,47.8,-1
-0.02,2.98,84.5,35.4,24.8,48,-1
1.11,2.72,77.21,35.33,24.8,48.1,-1
-1.27,2.61,90.12,35.26,24.8,47.9,-1
0.2,2.56,96.11,35.24,24.8,47.8,-1
-0.21,3.02,89.35,35.15,24.9,47.9,-1
0.01,3.06,88.72,35.1,24.9,47.8,-1
0.1,2.84,90.74,35.12,24.9,47.7,-1
-0.44,1.79,87.95,35.13,24.9,47.7,-1
0.25,1.12,91.55,35.19,24.9,47.9,-1
0.3,0.98,80.94,35.25,24.9,47.7,-1
-0.32,0.95,80.62,35.25,24.9,47.7,-1
0.16,0.81,82.7,35.07,24.9,47.2,-1
-0.51,0.83,81.64,34.91,24.9,47.3,-1
0.54,0.83,84.63,34.76,24.9,47.4,-1
-0.1,0.74,76.24,34.43,24.9,47,-1
0.15,0.68,85.68,34.06,24.9,47.3,-1
-0.49,0.63,78.31,33.61,24.9,47.2,-1
0.35,0.66,84.38,33.38,24.9,46.7,-1
-0.37,0.6,81.4,33.13,24.9,47.2,-1
0.36,0.47,85.31,32.66,25,47.2,-1
-0.04,0.4,90.67,32.28,25,47.1,-1
0.52,0.37,87.06,31.93,25,46.8,-1
-0.07,0.48,88.81,31.5,25,46.6,-1
-0.34,0.56,86.63,30.81,24.9,46.3,-1
-0.45,0.65,74.72,30.34,24.9,46.6,-1
0.45,0.65,90.58,30.13,24.9,46.4,-1
-0.07,0.5,96.73,29.89,24.9,46.5,-1
0.03,0.49,72.73,29.74,24.9,46.4,-1
0.43,0.41,72.72,29.69,24.9,46.5,-1
-0.09,0.32,88.22,29.65,25,46.5,-1
-0.39,0.36,121,29.46,24.9,45.5,-1
-0.04,0.37,102.83,29.12,24.9,45.5,-1
-0.27,0.35,103.01,28.78,24.9,45.8,-1
-0.7,0.35,85.27,28.53,24.9,45.7,-1
0.98,0.33,74.96,28.3,24.9,45.3,-1
0.02,0.3,107.24,28.37,24.9,44.6,-1
0.03,0.35,151,28.53,24.8,44.8,-1
0.01,0.31,108.54,28.71,24.8,44.7,-1
-0.04,0.31,83.98,28.72,24.7,44.2,-1
-0.02,0.3,79.67,28.54,24.6,44,-1
0.14,0.29,98.75,28.24,24.6,43.9,-1
-0.04,0.34,86.56,27.95,24.5,44.2,-1
-0.05,0.3,91.72,27.75,24.5,44.5,-1
-0.17,0.15,142.11,27.56,24.5,44.7,-1
0.22,0.13,97.88,27.3,24.5,45,-1
-0.05,0.18,111.46,27.16,24.5,44.8,-1
-0.15,0.22,107.61,27.04,24.5,44.7,-1
0.36,0.29,94.13,26.81,24.5,45.1,-1
0.04,0.31,90.23,26.63,24.5,45.2,-1
-0.42,0.29,98.01,26.41,24.5,45.1,-1
0.64,0.29,113.58,26.3,24.5,45.4,-1
-0.42,0.28,109.87,26.34,24.5,45.2,-1
-0.17,0.3,83.56,26.57,24.5,45.7,-1
0.09,0.31,74.42,27.08,24.5,44.4,-1
-0.15,0.3,81.74,27.71,24.5,44.4,-1
0.14,0.3,78.86,28.37,24.5,45.2,-1
0.02,0.3,73.96,29,24.5,45.2,-1
-0.04,0.31,78.86,29.5,24.5,45.4,-1
0.28,0.31,85.26,29.92,24.5,45.1,-1
-0.69,0.32,78.02,30.25,24.5,45.1,-1
0.46,0.32,69.01,30.65,24.5,44.5,-1
-0.27,0.33,89.31,30.99,24.5,44.7,-1
0,0.32,96.41,31.47,24.5,45.1,-1
0.03,0.23,89.3,31.88,24.5,44.8,-1
0.44,0.25,78.02,32.29,24.5,45.1,-1
-0.18,0.28,79.03,32.63,24.6,44.8,-1
-0.02,0.3,77.75,33,24.6,44.7,0
0.05,0.27,87.91,33.24,24.6,44.6,0
0.02,0.27,90.11,33.2,24.6,44.9,0
-0.44,0.29,82.24,33.24,24.6,45.2,0
0.71,0.35,80.82,33.38,24.6,45,0
-0.56,0.31,75.6,33.47,24.6,43.1,0
0.25,0.33,78.1,33.83,24.6,43.1,0
-0.05,0.32,77.34,33.9,24.6,42.6,0
0.07,0.32,78.09,34.02,24.5,42.9,0
-0.06,0.33,79.66,34.02,24.5,43.4,0
0.01,0.35,83.96,33.99,24.5,43.4,0
-0.08,0.33,77.74,34.14,24.5,44.2,0
0.04,0.35,82.37,34.24,24.5,43.7,0
-0.04,0.37,85.34,34.34,24.5,43.8,0
0.06,0.37,83.8,34.39,24.5,43.7,0
0.05,0.37,84.84,34.39,24.6,44.1,0
-0.04,0.39,85.62,34.41,24.6,43.8,0
0.08,0.37,82.74,34.5,24.6,43.3,0
-0.07,0.4,81.14,34.57,24.6,43.2,0
0.21,0.4,100.42,34.68,24.6,43.5,0
-1.38,0.38,89.3,34.74,24.6,43.9,0
1.14,0.39,81.07,34.73,24.6,44.2,0
-0.12,0.38,85.27,34.72,24.6,44,0
0.02,0.4,84.39,34.75,24.6,43.6,0
0.15,0.44,69.36,34.75,24.6,44.7,0
-0.22,0.48,71.5,34.77,24.6,44.7,0
0.1,0.53,87.95,34.75,24.6,43.9,0
0.11,0.52,82.86,34.79,24.7,44.3,0
0.42,0.48,81.64,34.85,24.7,44.2,0
-0.38,0.48,80.99,34.95,24.7,44.2,0
0.05,0.43,79.31,35.02,24.7,43.9,0
-0.18,0.45,86.18,35.07,24.7,44.3,0
0.28,0.46,91.41,35.07,24.7,43.9,0
-0.19,0.45,77.85,35.08,24.8,44.1,0
0.01,0.48,82.47,35.09,24.8,43.5,0
0.03,0.46,80.53,35.13,24.8,43.8,0
-0.04,0.45,80.76,35.2,24.8,43.6,0
-0.1,0.43,84.12,35.33,24.8,43.5,0
0.15,0.43,84.58,35.44,24.8,43.4,0
-0.27,0.42,84.67,35.58,24.8,43.5,0
0.52,0.42,89.51,35.67,24.8,42.8,0
-0.38,0.42,89.72,35.71,24.8,43.2,0
0.35,0.42,92.44,35.71,24.8,43.1,0
-0.38,0.44,95.42,35.74,24.8,43.3,0
0.11,0.45,95.02,35.77,24.8,43.7,0
-0.02,0.44,87.98,35.76,24.8,43.2,0
0,0.48,76.93,35.76,24.8,42.7,0
-0.11,0.51,76.39,35.74,24.8,42.3,0
0.1,0.5,75.05,35.73,24.8,42.7,0
0.08,0.49,74.47,35.85,24.8,42.9,0
-0.06,0.5,77.31,35.93,24.8,42,0
0.01,0.5,77.76,35.98,24.9,42.5,0
-0.04,0.48,80.27,36.08,24.9,42.8,0
0,0.46,81.62,36.03,24.9,42.4,0
0.14,0.47,78,36.01,24.9,43,0
-0.12,0.46,78.2,36.14,24.9,43.3,0
-0.36,0.42,75.17,36.28,24.9,42.8,0
0.41,0.42,77.87,36.27,24.9,43.2,0
-0.05,0.42,79.54,36.2,24.9,43.4,0
0.06,0.44,81.04,36.16,24.9,43.6,0
-0.12,0.45,81.71,36.02,24.9,43.6,0
0.18,0.46,83.1,35.96,24.9,43.4,0
-0.01,0.47,84.24,35.99,24.9,42.8,0
-0.01,0.46,94.11,36.01,24.9,42.9,0
1.78,0.49,95.35,35.97,24.9,42.7,0
-1.54,0.51,79.45,35.86,24.9,42.8,0
-0.33,0.5,81.18,35.76,24.9,42.9,0
0.01,0.5,79.75,35.69,24.9,42.7,0
-0.01,0.49,86.93,35.69,24.9,42.8,0
0,0.5,77.72,35.71,24.9,42.5,0
-0.68,0.47,77.79,35.66,24.9,43.2,0
0.68,0.49,76.52,35.67,24.9,43.3,0
0.1,0.46,76.33,35.64,25,43.3,0
0.02,0.31,81,35.51,25,43,0
2.76,0.28,77.68,35.57,25,42.8,0
-2.99,0.29,80.14,35.67,25,42.5,0
0.1,0.33,90.95,35.62,25,41.9,0
0.08,0.32,81.6,35.59,25,42.1,0
-0.42,0.3,84.52,35.61,25,41.7,0
-0.35,0.32,78.5,35.62,24.9,41.2,0
0.71,0.32,83.59,35.61,24.9,41.8,0
0.04,0.28,79.24,35.56,25,42.1,0
0.06,0.33,78.43,35.56,25,42.3,0
-0.68,0.29,77.05,35.55,25,42.4,0
0.47,0.32,69.66,35.59,25,42.6,0
-0.03,0.32,76.32,35.56,25,41.8,0
-0.16,0.33,80.58,35.49,25,42.2,0
0.24,0.33,83.5,35.42,25,42.2,0
0.08,0.28,86.92,35.16,25,42.1,0
-0.09,0.47,78.86,34.77,25,42.4,0
0.5,0.52,91.02,34.82,25,42.6,0
-0.43,0.53,92.94,34.83,25,42.6,0
0.1,0.52,83.33,34.89,25,42.8,0
-0.16,0.51,87.32,34.89,25,42.2,0
0.18,0.52,66.68,34.88,25,41.8,0
-0.12,0.48,65,34.94,25,41.4,0
-0.04,0.46,72.46,35,25,44,0
0.85,0.5,62.81,35.03,25,41.9,0
-0.59,0.54,69.96,35.05,25,41.3,0
-0.32,0.57,73.03,35,25,41.5,0
0.11,0.57,77.27,34.92,25,41.4,0
0.2,0.6,80.85,34.9,25,41.5,0
-0.34,0.61,74.6,34.9,25,42,0
0.56,0.55,69.4,34.9,25,41.8,0
-0.39,0.51,80.58,34.84,25,40.6,0
-0.21,0.47,79.4,34.75,25,41.2,0
-1.69,0.54,98.76,34.65,25,41.2,0
1.92,0.56,79.99,34.54,25,41.2,0
0.06,0.65,80.95,34.49,25,41.6,0
-0.07,0.72,81.41,34.42,25,41.7,0
-0.11,0.75,80.98,34.33,25,41.4,0
0.11,0.75,84.83,34.26,25,41.3,0
0.01,0.7,88.83,34.23,25,40.3,0
-0.18,0.67,100.55,34.23,24.9,39.8,0
0.2,0.64,86.51,34.3,24.9,39.9,0
-0.9,0.7,81.06,34.42,24.9,40.5,0
0.74,0.65,76.63,34.44,24.9,40.2,0
0.11,0.58,83.02,34.49,24.9,40.5,0
-0.05,0.59,81.08,34.6,24.9,40.7,0
-0.09,0.67,72.94,34.64,24.9,40.9,0
0.09,0.69,76.67,34.58,24.9,39.9,0
0,0.73,77.23,34.49,24.8,40.2,0
-0.05,0.79,71.91,34.47,24.8,40,0
0.07,0.78,72.45,34.44,24.8,39.9,0
-0.02,0.87,72.25,34.39,24.7,39.5,0
0.25,0.83,69.08,34.32,24.7,39.7,0
-0.47,0.8,76.73,34.25,24.7,40.1,0
0.4,0.75,75.82,34.25,24.7,40.1,0
-0.27,0.74,83.75,34.31,24.7,40.2,0
0.1,0.67,82.55,34.33,24.7,40.3,0
0.47,0.7,86.55,34.33,24.7,40.6,0
-0.43,0.77,86.65,34.34,24.7,40.2,0
0.08,0.82,63.99,34.34,24.6,40.5,0
0.52,0.8,71.41,34.34,24.6,40.8,0
-0.8,0.76,74.68,34.28,24.6,40.9,0
0.16,0.67,73.9,34.24,24.6,40.8,0
-0.59,0.87,79.14,34.16,24.6,40.8,0
0.57,0.63,98.17,34.02,24.6,40.9,0
0.08,0.57,89.31,33.97,24.6,40.9,0
-0.11,0.44,79.24,33.96,24.6,41.1,0
0.16,0.6,73.95,33.95,24.7,40.5,0
0.01,0.62,69.68,33.9,24.7,40,0
-0.23,0.77,67.6,33.83,24.7,40,0
1.54,0.74,75.43,33.78,24.7,40,0
-1.39,0.84,66.16,33.8,24.7,40.2,0
-0.02,0.92,69.9,33.78,24.6,40.1,0
-0.14,0.84,80.96,33.74,24.6,40.2,0
0.07,0.77,92.51,33.86,24.6,40.5,0
0.01,0.99,80.1,33.94,24.6,40.6,0
0.11,0.81,74.88,34.02,24.6,40.9,0
-0.43,0.65,74.94,34.12,24.6,40.4,0
0.33,1.01,76.03,34.23,24.7,40.4,0
-0.04,0.85,80.61,34.25,24.6,40.2,0
0.05,0.61,80.86,34.24,24.6,39.9,0
-0.1,0.59,83.85,34.21,24.6,40.5,0
-0.29,0.77,91.89,34.12,24.6,40.2,0
0.92,0.81,82.88,34.01,24.6,39.9,0
-0.02,0.8,74.22,33.93,24.6,39.9,0
-0.57,0.98,75.87,33.9,24.6,40.1,0
-0.13,1.04,63.94,33.89,24.6,39.5,0
-0.14,1.03,72.66,33.89,24.6,38.6,0
0.28,0.92,73.5,33.87,24.5,39.2,0
-0.18,0.66,78.2,33.9,24.4,39.5,0
-0.05,0.78,76,33.94,24.4,40,0
0.5,0.68,71.01,33.84,24.4,39.9,0
1.08,0.63,77.06,33.71,24.4,40.2,0
-1.79,0.65,86.98,33.68,24.4,39.8,0
-0.57,0.61,73.13,33.73,24.4,39.4,0
1.19,0.72,78.72,33.77,24.4,39.5,0
-0.02,0.71,92.63,33.76,24.4,39.3,0
-0.04,0.6,76.92,33.77,24.4,39.3,0
-0.05,0.6,83.58,33.75,24.4,39.5,0
0.08,0.55,89.11,33.71,24.4,39.5,0
-0.11,0.86,79.22,29.82,20.4,29.8,0
0.34,1.05,86.56,30.17,20.4,29.7,0
-0.23,1.26,79.88,30.76,20.4,29.6,0
-0.09,1.1,72.19,31.44,20.3,30.1,0
0.13,1.08,80.26,31.72,20.3,30.1,0
-0.03,1.05,79.33,32.03,20.3,29.7,0
0,1.17,76.32,32.28,20.3,29.7,0
0.13,1.35,79.72,32.5,20.3,32.2,0
-0.07,1.73,79.58,32.82,20.2,29.9,0
-0.3,1.96,80.14,33.29,20.2,29.9,0
0.19,2.1,79.71,33.66,20.2,29.8,0
0.05,2.08,78.35,33.9,20.2,29.8,0
-0.05,2.02,79.54,33.95,20.2,30.5,0
0.02,1.98,80.27,33.93,20.2,29.9,0
-0.05,2.06,76.89,33.88,20.2,30.6,0
0.2,2.19,77.02,33.86,20.2,29.9,0
-0.03,2.18,74.42,33.91,20.2,29.8,0
0.05,2.18,74.38,33.9,20.2,30.1,0
0.05,2.33,74.24,34.03,20.2,29.8,0
-0.08,2.27,75.9,34.05,20.3,36.6,0
-0.02,2.29,77.16,34.05,20.3,32,0
-0.17,2.47,72.45,34.09,20.3,30.2,0
-0.01,2.41,73.26,34.15,20.3,30.2,0
0.02,2.57,74.59,34.32,20.3,30.2,0
-0.06,2.63,77.22,34.53,20.3,29.9,0
0,2.62,78.56,34.61,20.3,29.8,0
0.44,2.1,77.46,34.51,20.4,30.1,0
-0.34,2,78.19,34.48,20.4,29.9,0
-0.21,1.86,75.17,34.42,20.4,29.9,0
0.27,1.97,70.51,34.39,20.4,29.9,0
0.01,1.83,72.96,34.28,20.4,29.7,0
-0.28,2.09,74.01,34.35,20.4,29.6,0
0.28,2.26,74.42,34.47,20.4,29.6,0
-0.18,2.45,74.35,34.46,20.4,30.5,0
0.03,2.76,75.21,34.5,20.5,29.6,0
0.2,2.93,73.97,34.6,20.5,29.6,0
-0.03,3.02,73.69,34.72,20.4,29.5,0
-0.01,2.42,74.71,34.65,20.5,29.5,0
-0.04,2.57,73.75,34.5,20.5,29.7,0
0.04,2.56,71.2,34.38,20.5,29.3,0
-0.13,2.41,70.88,34.4,20.5,29.2,0
-0.05,2.35,73.29,34.58,20.6,29.1,0
-0.27,2.27,72.25,34.67,20.6,29,0
0.45,2.32,72.74,34.63,20.7,29,0
-0.17,1.78,73.62,34.56,20.8,28.9,0
-0.01,1.25,74.45,34.55,20.8,28.8,0
0.17,0.94,71.02,34.61,20.9,28.8,0
0.03,0.72,70.85,34.69,21,28.7,0
-0.12,0.58,72.69,34.85,21,28.6,0
0.06,0.56,72.8,34.94,21.1,28.4,0
-0.06,0.79,76.5,34.96,21.2,28.4,0
0.15,1.19,68.47,34.9,21.3,28.3,0
-0.17,1.46,73.93,34.89,21.3,28.2,0
-0.06,1.46,75.44,34.97,21.4,28.1,0
0.07,1.99,74.37,35.03,21.5,28,0
0.36,2.59,72.58,35.06,21.6,28.1,0
-0.31,2.81,70.89,35.09,21.6,28.4,0
-0.09,2.84,71.73,35.13,21.7,27.9,0
0.71,2.71,72.74,35.24,21.8,27.7,0
-0.59,2.95,72.03,35.33,21.9,27.6,0
-0.39,3.18,70.4,35.3,21.9,28.7,0
0.35,2.84,73.76,35.19,22,27.5,0
-0.12,2.55,72.53,35.12,22.1,27.9,0
0.08,2.53,72.96,35.1,22.2,27.2,0
0.1,2.93,71.69,35.14,22.2,27,0
-0.07,3,72.37,35.17,22.3,26.9,0
-0.21,3.02,73.18,35.17,22.4,26.9,0
0.52,3.02,71.92,35.22,22.4,26.9,0
-0.32,2.72,70.39,35.3,22.5,26.8,0
0.33,2.42,70.2,35.42,22.6,26.7,0
-0.25,2.48,71.65,35.45,22.6,26.6,0
-0.2,2.65,75.9,35.36,22.7,26.3,0
-0.01,2.55,71.97,35.31,22.7,26.2,0
0.16,2.72,72.88,35.29,22.8,26.3,0
0.1,3.34,72.45,35.3,22.8,26.4,0
-0.53,3.34,70.11,35.2,22.9,26.2,0
0.39,3.31,66.54,35.12,22.9,26.1,0
-0.25,3.36,73.68,35.1,23,26.1,0
-0.32,3.36,73.85,35.1,23,26.1,0
0.99,3.3,86.02,35.06,23.1,26,0
-0.29,3.33,72.56,34.99,23.1,26,0
-0.19,2.83,78.68,34.88,23.2,25.8,0
0.09,2.59,93.91,34.7,23.2,25.9,0
-0.03,2.27,82.46,34.6,23.3,25.4,0
-0.9,2.37,89.01,34.48,23.3,25.6,0
-1.9,2.38,76.4,34.32,23.3,25.7,0
2.7,2.09,85.9,34.25,23.3,25.6,0
-1.43,1.85,79.61,34.15,23.4,25.6,0
1.83,1.89,83.64,33.96,23.4,25.6,0
-0.26,1.76,110.1,33.47,23.4,25.3,0
-0.02,1.91,112.86,33.83,23.4,25.4,0
0.28,2.15,111.19,33.7,23.5,25.3,0
-0.15,2.07,102.68,33.26,23.5,25.4,0
-0.16,1.97,79.42,32.79,23.5,25.3,0
0.04,2.15,78.26,32.29,23.5,25.6,0
0.03,2.43,80.94,31.39,23.5,25.3,0
-0.01,2.36,79.87,30.62,23.6,25.8,0
0,2.15,78.48,30.16,23.6,25.3,0
-0.01,1.96,79.18,30.13,23.6,25,0
0.01,1.73,79.5,30.19,23.7,25.5,0
-0.02,1.62,90.98,30.23,23.7,25.1,0
-0.06,1.58,85.12,30.3,23.8,25,0
-0.1,1.7,83.63,30.57,23.8,25,0
0.19,1.72,74.32,30.79,23.8,24.9,0
-0.05,1.57,76.76,30.9,23.9,24.9,0
-0.01,1.66,75.92,31.16,23.9,24.8,0
0.26,1.62,79.45,31.58,23.9,26,0
-0.24,1.54,81.46,31.85,24,24.8,0
-0.04,1.43,76.18,31.99,24,24.7,0
0.35,1.39,69.71,32.05,24.1,24.6,0
-0.35,1.34,78.15,32.15,24.1,24.6,0
0,1.28,78.36,32.25,24.1,24.5,0
-0.08,1.39,81.95,32.27,24.1,24.4,0
0.3,1.47,84.93,32.33,24.2,24.6,0
-0.5,1.25,82.48,32.34,24.2,24.5,0
0.89,1.39,81.66,32.43,24.2,24.3,0
-0.67,1.32,78.32,32.51,24.3,24.3,0
0.08,1.09,73.54,32.61,24.3,24.4,0
