date,temp,wind_speed,wind_direction,humidity,dew_temp,pressure,sea_pressure,sunshine,solar_radiation,Btype,Num_floor,area,natural_science
2020-01-28 5:00,2.8,0.5,290,95,2,1009,1017.8,0,0,1,6,31647.63,607.1
2020-01-28 6:00,2.9,0.2,0,96,2.3,1009,1017.8,0,0,1,6,31647.63,609.15
2020-01-28 7:00,3,0.3,0,96,2.4,1009.2,1018,0,0,1,6,31647.63,615.68
2020-01-28 8:00,3.1,0.3,0,96,2.5,1009.4,1018.2,0,0.01,1,6,31647.63,624
2020-01-28 9:00,3.7,0.1,0,96,3.1,1009.8,1018.5,0,0.22,1,6,31647.63,629.5
2020-01-28 10:00,4.7,0.4,0,93,3.6,1010,1018.7,0,0.55,1,6,31647.63,644.61
2020-01-28 11:00,5.7,0.9,290,88,3.8,1010,1018.7,0,0.72,1,6,31647.63,678.4
2020-01-28 12:00,7.8,1,290,75,3.6,1009.6,1018.2,0.4,1.57,1,6,31647.63,722.18
2020-01-28 13:00,8.3,0.9,290,71,3.3,1009,1017.6,0,1.18,1,6,31647.63,748.42
2020-01-28 14:00,10.2,1.3,50,66,4.1,1008.5,1017,0.8,1.76,1,6,31647.63,767.36
2020-01-28 15:00,9.9,1.2,250,64,3.3,1008.3,1016.8,0,0.75,1,6,31647.63,791.94
2020-01-28 16:00,10.1,2.3,290,62,3.1,1008.2,1016.7,0.8,0.95,1,6,31647.63,836.74
2020-01-28 17:00,9.9,1.2,290,61,2.7,1008.3,1016.8,0,0.41,1,6,31647.63,857.09
2020-01-28 18:00,9.3,0.8,320,61,2.1,1008.7,1017.2,0,0.06,1,6,31647.63,858.62
2020-01-28 19:00,8.2,0.9,290,66,2.2,1009.1,1017.7,0,0,1,6,31647.63,813.31
2020-01-28 20:00,7.8,0.6,270,68,2.2,1009.3,1017.9,0,0,1,6,31647.63,771.07
2020-01-28 21:00,7.4,0.7,250,72,2.6,1009.3,1017.9,0,0,1,6,31647.63,764.16
2020-01-28 22:00,7.3,0.4,0,69,1.9,1009.4,1018,0,0,1,6,31647.63,760.45
2020-01-28 23:00,7.1,0.8,270,70,1.9,1009.5,1018.1,0,0,1,6,31647.63,744.58
2020-01-29 0:00,6.8,0.7,270,70,1.7,1009.5,1018.1,0,0,1,6,31647.63,731.65
2020-01-29 1:00,6.4,0.6,250,67,0.7,1009.2,1017.8,0,0,1,6,31647.63,695.42
2020-01-29 2:00,5.9,0.6,270,69,0.6,1009,1017.7,0,0,1,6,31647.63,663.68
2020-01-29 3:00,5.7,1.4,270,69,0.4,1008.9,1017.6,0,0,1,6,31647.63,657.66
2020-01-29 4:00,5.3,1.1,270,71,0.4,1008.5,1017.2,0,0,1,6,31647.63,640.26
2020-01-29 5:00,4.8,0.8,250,73,0.3,1008.1,1016.8,0,0,1,6,31647.63,632.58
2020-01-29 6:00,4.5,1,230,73,0,1008.4,1017.1,0,0,1,6,31647.63,629.63
2020-01-29 7:00,4.3,0.3,0,72,-0.3,1008.3,1017,0,0,1,6,31647.63,638.34
2020-01-29 8:00,4.2,0.6,270,75,0.1,1008.5,1017.2,0,0.01,1,6,31647.63,690.18
2020-01-29 9:00,4.5,0.6,290,73,0,1008.3,1017,0,0.15,1,6,31647.63,929.79
2020-01-29 10:00,5.3,0.4,0,69,0,1008.3,1017,0,0.36,1,6,31647.63,1049.73
2020-01-29 11:00,6.2,0.6,360,64,-0.1,1008.2,1016.8,0,0.63,1,6,31647.63,1156.99
2020-01-29 12:00,7.5,0.6,70,62,0.6,1007.3,1015.9,0,0.98,1,6,31647.63,1190.14
2020-01-29 13:00,9.6,1.1,50,57,1.4,1006.5,1015,0.5,1.62,1,6,31647.63,1139.46
2020-01-29 14:00,9.6,0.8,20,55,0.9,1005.9,1014.4,0.1,1.16,1,6,31647.63,982.66
2020-01-29 15:00,9.9,1,270,50,0,1005.5,1014,0.1,0.98,1,6,31647.63,1034.11
2020-01-29 16:00,9.8,1.3,270,47,-0.9,1005.4,1013.9,0,0.78,1,6,31647.63,1062.53
2020-01-29 17:00,9.4,1,270,50,-0.5,1005.3,1013.8,0,0.4,1,6,31647.63,1058.82
2020-01-29 18:00,8.6,0.7,290,55,0,1005.5,1014,0,0.07,1,6,31647.63,1042.69
2020-01-29 19:00,8.1,0.8,270,58,0.3,1005.8,1014.4,0,0,1,6,31647.63,987.39
2020-01-29 20:00,7.6,1.5,270,61,0.5,1006,1014.6,0,0,1,6,31647.63,968.83
2020-01-29 21:00,7.2,1.4,270,62,0.3,1006.3,1014.9,0,0,1,6,31647.63,963.58
2020-01-29 22:00,6.6,0.8,290,65,0.4,1006.3,1014.9,0,0,1,6,31647.63,934.27
2020-01-29 23:00,6.2,0.3,0,66,0.3,1006,1014.6,0,0,1,6,31647.63,897.66
2020-01-30 0:00,5.8,0.4,0,68,0.3,1006,1014.6,0,0,1,6,31647.63,838.4
2020-01-30 1:00,5,0.9,250,71,0.1,1005.9,1014.6,0,0,1,6,31647.63,783.62
2020-01-30 2:00,4.6,0.8,270,73,0.1,1005.9,1014.6,0,0,1,6,31647.63,745.73
2020-01-30 3:00,4,1,250,75,0,1005.8,1014.5,0,0,1,6,31647.63,704.38
2020-01-30 4:00,3.8,0.5,270,74,-0.4,1005.5,1014.2,0,0,1,6,31647.63,688.77
2020-01-30 5:00,3.6,0.8,250,77,0,1005.4,1014.1,0,0,1,6,31647.63,674.43
2020-01-30 6:00,3.3,0.7,290,79,0,1005.5,1014.2,0,0,1,6,31647.63,665.86
2020-01-30 7:00,3.3,0.2,0,77,-0.3,1005.8,1014.5,0,0,1,6,31647.63,675.84
2020-01-30 8:00,3.2,0.4,0,76,-0.6,1006.1,1014.8,0,0.01,1,6,31647.63,699.65
2020-01-30 9:00,3.4,0.8,290,76,-0.4,1006.5,1015.2,0.1,0.23,1,6,31647.63,988.93
2020-01-30 10:00,6.4,0.8,140,67,0.7,1006.7,1015.3,0.9,1.03,1,6,31647.63,1144.45
2020-01-30 11:00,8.2,1.5,110,55,-0.3,1006.6,1015.2,1,1.67,1,6,31647.63,1234.69
2020-01-30 12:00,10.3,1.2,70,45,-1.1,1006.1,1014.6,1,2.3,1,6,31647.63,1253.63
2020-01-30 13:00,8.7,0.9,270,45,-2.5,1005.5,1014,0.1,0.9,1,6,31647.63,1207.3
2020-01-30 14:00,9.1,1.3,270,43,-2.8,1005.2,1013.7,0.4,1.26,1,6,31647.63,1044.48
2020-01-30 15:00,9.4,1.1,290,39,-3.8,1005.1,1013.6,0.2,0.78,1,6,31647.63,1042.94
2020-01-30 16:00,9.1,1.5,250,41,-3.4,1005.3,1013.8,0,0.41,1,6,31647.63,1064.58
2020-01-30 17:00,8.8,1,270,43,-3.1,1005.6,1014.1,0,0.24,1,6,31647.63,1072.51
2020-01-30 18:00,7.9,1.5,160,60,0.5,1006.1,1014.7,0,0.06,1,6,31647.63,1061.38
2020-01-30 19:00,7.2,0.7,180,64,0.8,1006.8,1015.4,0,0,1,6,31647.63,1003.14
2020-01-30 20:00,6.7,0.9,230,68,1.2,1007.2,1015.8,0,0,1,6,31647.63,955.9
2020-01-30 21:00,6.2,1.4,230,57,-1.7,1007.9,1016.5,0,0,1,6,31647.63,958.21
2020-01-30 22:00,5.2,1.7,160,76,1.3,1008.3,1017,0,0,1,6,31647.63,930.3
2020-01-30 23:00,4.5,1.6,160,81,1.5,1008.8,1017.5,0,0,1,6,31647.63,900.35
2020-01-31 0:00,4.2,1.1,160,82,1.3,1008.9,1017.6,0,0,1,6,31647.63,843.65
2020-01-31 1:00,3.6,0.8,180,80,0.4,1008.8,1017.5,0,0,1,6,31647.63,783.23
2020-01-31 2:00,3.6,0.4,0,82,0.8,1009,1017.7,0,0,1,6,31647.63,742.53
2020-01-31 3:00,3.6,1.2,160,85,1.3,1009.4,1018.1,0,0,1,6,31647.63,711.55
2020-01-31 4:00,3.5,1.2,160,83,0.8,1009.5,1018.2,0,0,1,6,31647.63,691.71
2020-01-31 5:00,3.1,0.8,200,84,0.6,1009.6,1018.4,0,0,1,6,31647.63,685.95
2020-01-31 6:00,2.6,0.2,0,84,0.1,1009.9,1018.7,0,0,1,6,31647.63,683.52
2020-01-31 7:00,2.4,0.3,0,86,0.2,1010.2,1019,0,0,1,6,31647.63,692.99
2020-01-31 8:00,2.2,1,200,87,0.2,1010.9,1019.7,0,0.02,1,6,31647.63,731.14
2020-01-31 9:00,2.5,0.6,140,86,0.3,1011.4,1020.2,0.1,0.24,1,6,31647.63,988.29
2020-01-31 10:00,3.9,0.6,140,80,0.7,1012,1020.7,0.1,0.54,1,6,31647.63,1140.48
2020-01-31 11:00,4.9,0.3,0,74,0.6,1012.4,1021.1,0,0.72,1,6,31647.63,1205.63
2020-01-31 12:00,5.5,0.4,0,70,0.4,1012,1020.7,0,0.71,1,6,31647.63,1222.78
2020-01-31 13:00,6.8,1.1,200,62,0,1011.4,1020.1,0.2,1.02,1,6,31647.63,1041.66
2020-01-31 14:00,7.2,0.8,180,55,-1.2,1011.1,1019.7,0.6,1.42,1,6,31647.63,1009.66
2020-01-31 15:00,7,0.7,250,50,-2.7,1011,1019.6,0,0.61,1,6,31647.63,1054.72
2020-01-31 16:00,7.3,0.9,200,52,-1.9,1011,1019.6,0.1,0.54,1,6,31647.63,1080.06
2020-01-31 17:00,7,1.5,200,54,-1.6,1011.4,1020,0.4,0.34,1,6,31647.63,1085.44
2020-01-31 18:00,5.7,1.2,200,57,-2.1,1011.9,1020.6,0,0.1,1,6,31647.63,1053.06
2020-01-31 19:00,4.5,0.7,250,62,-2.1,1012.6,1021.3,0,0,1,6,31647.63,986.11
2020-01-31 20:00,3.4,1.5,160,65,-2.5,1013.2,1022,0,0,1,6,31647.63,965.76
2020-01-31 21:00,2.5,0.6,200,68,-2.8,1014.2,1023,0,0,1,6,31647.63,952.06
2020-01-31 22:00,1.4,1.1,160,71,-3.2,1014.6,1023.5,0,0,1,6,31647.63,929.79
2020-01-31 23:00,0.6,1.1,230,75,-3.3,1014.8,1023.7,0,0,1,6,31647.63,908.16
2020-02-01 0:00,0.1,1,160,78,-3.2,1015,1023.9,0,0,1,6,31647.63,845.82
2020-02-01 1:00,-0.7,1,200,83,-3.2,1015,1023.9,0,0,1,6,31647.63,797.7
2020-02-01 2:00,-1.2,1.4,230,85,-3.4,1015.3,1024.3,0,0,1,6,31647.63,750.85
2020-02-01 3:00,-1.5,1.2,200,86,-3.5,1015.5,1024.5,0,0,1,6,31647.63,712.83
2020-02-01 4:00,-2,0.7,250,88,-3.7,1015.5,1024.5,0,0,1,6,31647.63,692.61
2020-02-01 5:00,-2.2,1.1,250,89,-3.7,1015.7,1024.7,0,0,1,6,31647.63,680.58
2020-02-01 6:00,-2.1,0.6,250,89,-3.6,1016,1025,0,0,1,6,31647.63,681.98
2020-02-01 7:00,-2.3,0.9,250,90,-3.7,1016.4,1025.4,0,0,1,6,31647.63,695.55
2020-02-01 8:00,-2.2,0.5,250,90,-3.6,1017.3,1026.3,0,0.01,1,6,31647.63,741.89
2020-02-01 9:00,-1.2,0.3,0,89,-2.7,1017.5,1026.5,0,0.11,1,6,31647.63,999.17
2020-02-01 10:00,0,0.2,0,86,-2,1017.6,1026.5,0,0.34,1,6,31647.63,1121.28
2020-02-01 11:00,1.6,0.3,0,82,-1.1,1017.9,1026.8,0,0.41,1,6,31647.63,1203.97
2020-02-01 12:00,4.3,0.7,110,70,-0.6,1017.3,1026.1,0.3,1.16,1,6,31647.63,1229.31
2020-02-01 13:00,5.4,0.5,250,66,-0.4,1016.5,1025.3,0,0.86,1,6,31647.63,1206.78
2020-02-01 14:00,6.4,0.7,50,63,-0.1,1015.9,1024.6,0.1,0.97,1,6,31647.63,1216.51
2020-02-01 15:00,6.8,2.1,140,63,0.2,1015.5,1024.2,0.1,0.76,1,6,31647.63,1230.59
2020-02-01 16:00,7.1,0.9,270,61,0,1015.5,1024.2,0.1,0.54,1,6,31647.63,1236.48
2020-02-01 17:00,6.9,1,200,64,0.5,1015.6,1024.3,0.1,0.34,1,6,31647.63,1210.37
2020-02-01 18:00,6,1.1,230,68,0.5,1015.9,1024.6,0,0.1,1,6,31647.63,1081.73
2020-02-01 19:00,5,1.1,200,73,0.5,1016.4,1025.2,0,0,1,6,31647.63,943.62
2020-02-01 20:00,3.9,0.8,200,77,0.2,1016.6,1025.4,0,0,1,6,31647.63,904.7
2020-02-01 21:00,2.9,1.1,250,80,-0.2,1017,1025.8,0,0,1,6,31647.63,1104.77
2020-02-01 22:00,3,0.5,160,82,0.2,1017.2,1026,0,0,1,6,31647.63,1086.08
2020-02-01 23:00,1.9,0.5,270,84,-0.5,1017.5,1026.4,0,0,1,6,31647.63,1033.34
2020-02-02 0:00,1.5,0.6,290,87,-0.4,1017.9,1026.8,0,0,1,6,31647.63,963.97
2020-02-02 1:00,0.9,0.8,200,86,-1.1,1017.6,1026.5,0,0,1,6,31647.63,0
2020-02-02 2:00,0.1,0.2,0,88,-1.6,1017.6,1026.5,0,0,1,6,31647.63,0
2020-02-02 3:00,-0.7,0.9,230,90,-2.1,1018,1027,0,0,1,6,31647.63,0
2020-02-02 4:00,-1,0.1,0,92,-2.1,1017.9,1026.9,0,0,1,6,31647.63,0
2020-02-02 5:00,-1.4,1.1,250,93,-2.3,1017.8,1026.8,0,0,1,6,31647.63,0
2020-02-02 6:00,-1.7,0.8,270,93,-2.6,1018.1,1027.1,0,0,1,6,31647.63,0
2020-02-02 7:00,-2,0.4,0,94,-2.8,1018.3,1027.3,0,0,1,6,31647.63,0
2020-02-02 8:00,-2.3,1,250,94,-3.1,1018.8,1027.8,0,0.02,1,6,31647.63,0
2020-02-02 9:00,-1.4,0.4,0,93,-2.3,1018.9,1027.9,0.4,0.38,1,6,31647.63,4655.62
2020-02-02 10:00,0,0.2,0,91,-1.2,1018.9,1027.9,0.3,0.64,1,6,31647.63,741.63
2020-02-02 11:00,2.5,1.6,110,76,-1.3,1019.1,1028,0.8,1.24,1,6,31647.63,773.89
2020-02-02 12:00,3.3,0.9,110,70,-1.6,1018.6,1027.4,0.4,1.08,1,6,31647.63,790.53
2020-02-02 13:00,5.4,2,140,59,-1.9,1017.7,1026.5,0.6,1.67,1,6,31647.63,784.77
2020-02-02 14:00,6.8,1.3,110,46,-4,1016.8,1025.5,1,1.9,1,6,31647.63,813.7
2020-02-02 15:00,6.8,0.9,230,43,-4.9,1016.4,1025.1,1,1.79,1,6,31647.63,827.01
2020-02-02 16:00,7.3,1.4,90,39,-5.7,1015.9,1024.6,1,1.23,1,6,31647.63,843.9
2020-02-02 17:00,6.5,0.9,230,40,-6.1,1015.9,1024.6,1,0.74,1,6,31647.63,849.41
2020-02-02 18:00,5.1,1.5,160,47,-5.3,1016.1,1024.9,0.3,0.13,1,6,31647.63,843.26
2020-02-02 19:00,3.9,0.8,230,53,-4.8,1016,1024.8,0,0,1,6,31647.63,830.46
2020-02-02 20:00,3,0.9,160,58,-4.4,1016.3,1025.1,0,0,1,6,31647.63,815.74
2020-02-02 21:00,2,0.9,200,64,-4.1,1016.6,1025.5,0,0,1,6,31647.63,809.09
2020-02-02 22:00,1.7,1.6,250,65,-4.1,1017,1025.9,0,0,1,6,31647.63,810.11
2020-02-02 23:00,1.1,1.8,160,71,-3.5,1017.1,1026,0,0,1,6,31647.63,795.39
2020-02-03 0:00,1.1,1.2,160,72,-3.3,1017.1,1026,0,0,1,6,31647.63,776.32
2020-02-03 1:00,1.3,0.5,180,71,-3.3,1017.1,1026,0,0,1,6,31647.63,759.42
2020-02-03 2:00,1.4,0.7,200,70,-3.4,1017,1025.9,0,0,1,6,31647.63,750.72
2020-02-03 3:00,1.4,0.9,250,72,-3.1,1016.8,1025.7,0,0,1,6,31647.63,741.25
2020-02-03 4:00,1.5,0.4,0,73,-2.8,1016.4,1025.3,0,0,1,6,31647.63,723.97
2020-02-03 5:00,1.4,1,250,76,-2.3,1016.4,1025.3,0,0,1,6,31647.63,716.67
2020-02-03 6:00,1.3,1.5,290,79,-1.9,1017.2,1026.1,0,0,1,6,31647.63,716.54
2020-02-03 7:00,1,1.2,290,81,-1.9,1017.8,1026.7,0,0,1,6,31647.63,715.78
2020-02-03 8:00,0.8,0.5,320,83,-1.7,1018.7,1027.6,0,0.01,1,6,31647.63,715.01
2020-02-03 9:00,1.1,2.2,270,65,-4.7,1019.4,1028.3,0.3,0.28,1,6,31647.63,721.92
2020-02-03 10:00,2.5,2.7,270,53,-6.1,1019.4,1028.3,1,1.17,1,6,31647.63,733.82
2020-02-03 11:00,3.2,2.3,290,46,-7.3,1019.5,1028.3,1,1.77,1,6,31647.63,730.37
2020-02-03 12:00,4.6,2.8,270,42,-7.2,1019,1027.8,1,2.1,1,6,31647.63,750.98
2020-02-03 13:00,5.1,2.5,250,38,-8,1018.4,1027.2,1,2.27,1,6,31647.63,776.06
2020-02-03 14:00,5,2.3,250,39,-7.8,1018.1,1026.9,0.9,2.11,1,6,31647.63,799.23
2020-02-03 15:00,5.7,3.3,250,39,-7.2,1018,1026.8,1,2.02,1,6,31647.63,840.7
2020-02-03 16:00,5.1,2.6,270,39,-7.7,1018.1,1026.9,0.9,1.07,1,6,31647.63,865.15
2020-02-03 17:00,4.3,2.7,270,38,-8.7,1018.4,1027.2,1,0.82,1,6,31647.63,895.1
2020-02-03 18:00,2.7,2.2,270,42,-8.9,1018.9,1027.8,0.3,0.16,1,6,31647.63,887.3
2020-02-03 19:00,0.8,1.6,270,49,-8.7,1019.3,1028.2,0,0,1,6,31647.63,867.58
2020-02-03 20:00,-0.5,0.4,0,53,-8.9,1019.6,1028.6,0,0,1,6,31647.63,863.62
2020-02-03 21:00,-1.3,1.1,360,59,-8.2,1019.8,1028.8,0,0,1,6,31647.63,866.56
2020-02-03 22:00,-2.2,0.8,290,60,-8.9,1020.3,1029.3,0,0,1,6,31647.63,844.8
2020-02-03 23:00,-2.9,1.3,270,64,-8.7,1020.7,1029.8,0,0,1,6,31647.63,848
2020-02-04 0:00,-3.6,0.8,290,66,-9,1020.9,1030,0,0,1,6,31647.63,835.33
2020-02-04 1:00,-3.4,0.3,0,69,-8.2,1020.7,1029.8,0,0,1,6,31647.63,790.02
2020-02-04 2:00,-3.3,1,250,71,-7.8,1020.5,1029.6,0,0,1,6,31647.63,764.8
2020-02-04 3:00,-3.9,0.3,0,73,-8,1020.4,1029.5,0,0,1,6,31647.63,738.3
2020-02-04 4:00,-4.4,0.9,250,76,-8,1020,1029.1,0,0,1,6,31647.63,716.16
2020-02-04 5:00,-4.8,0.8,230,78,-8,1020.1,1029.2,0,0,1,6,31647.63,716.29
2020-02-04 6:00,-5,0.8,270,81,-7.7,1020.2,1029.3,0,0,1,6,31647.63,704
2020-02-04 7:00,-5.5,0.9,230,81,-8.2,1020.3,1029.4,0,0,1,6,31647.63,712.7
2020-02-04 8:00,-5.7,0.7,200,83,-8.1,1020.8,1030,0.3,0.04,1,6,31647.63,878.21
2020-02-04 9:00,-4.1,0.4,0,80,-7,1021.1,1030.2,1,0.51,1,6,31647.63,1020.16
2020-02-04 10:00,-1.3,0.7,290,69,-6.2,1020.9,1029.9,1,1.22,1,6,31647.63,1192.45
2020-02-04 11:00,1.6,1.4,70,55,-6.4,1020.6,1029.5,1,1.83,1,6,31647.63,1292.54
2020-02-04 12:00,2.8,0.9,270,45,-7.9,1019.8,1028.7,1,2.26,1,6,31647.63,1309.57
2020-02-04 13:00,3.7,1.4,180,35,-10.3,1018.2,1027,1,2.49,1,6,31647.63,1268.99
2020-02-04 14:00,5.5,1.1,110,30,-10.7,1016.7,1025.4,1,2.46,1,6,31647.63,1287.94
2020-02-04 15:00,6.7,1.9,140,29,-10.1,1016.3,1025,1,2.08,1,6,31647.63,1308.8
2020-02-04 16:00,6.9,1.6,160,29,-9.9,1015.7,1024.4,1,1.51,1,6,31647.63,1300.61
2020-02-04 17:00,5.5,1.9,200,36,-8.4,1015.8,1024.5,1,0.81,1,6,31647.63,1278.34
2020-02-04 18:00,4.2,1.3,140,43,-7.2,1016.1,1024.9,0.3,0.16,1,6,31647.63,1190.78
2020-02-04 19:00,3.1,1.3,200,47,-7.1,1016.5,1025.3,0,0,1,6,31647.63,1006.21
2020-02-04 20:00,2.2,1.3,160,55,-5.9,1016.6,1025.5,0,0,1,6,31647.63,1188.22
2020-02-04 21:00,2,1.3,160,56,-5.8,1016.9,1025.8,0,0,1,6,31647.63,1178.62
2020-02-04 22:00,2,1.7,160,66,-3.6,1017,1025.9,0,0,1,6,31647.63,1153.28
2020-02-04 23:00,1,0.5,140,86,-1,1017.5,1026.4,0,0,1,6,31647.63,1100.67
2020-02-05 0:00,0.8,2.4,270,88,-0.9,1018.1,1027,0,0,1,6,31647.63,961.02
2020-02-05 1:00,-0.1,2.8,270,78,-3.4,1018.5,1027.5,0,0,1,6,31647.63,781.57
2020-02-05 2:00,-0.8,3,270,72,-5.2,1019.3,1028.3,0,0,1,6,31647.63,751.87
2020-02-05 3:00,-3,2.7,250,61,-9.4,1019.9,1029,0,0,1,6,31647.63,747.9
2020-02-05 4:00,-4.4,1.9,270,56,-11.8,1020.3,1029.4,0,0,1,6,31647.63,733.95
2020-02-05 5:00,-5.3,2.4,250,59,-12,1020.6,1029.7,0,0,1,6,31647.63,731.39
2020-02-05 6:00,-6,2.4,270,62,-12.1,1021.2,1030.4,0,0,1,6,31647.63,729.86
2020-02-05 7:00,-6.8,1.6,250,63,-12.6,1021.9,1031.1,0,0,1,6,31647.63,741.89
2020-02-05 8:00,-7.4,1.9,270,64,-13,1022.6,1031.8,0.4,0.04,1,6,31647.63,799.74
2020-02-05 9:00,-6,1.8,270,56,-13.3,1023.1,1032.3,1,0.57,1,6,31647.63,1032.96
2020-02-05 10:00,-4.8,2.4,270,44,-15.2,1023.3,1032.5,1,1.33,1,6,31647.63,1214.21
2020-02-05 11:00,-3.7,3.3,270,36,-16.6,1023.5,1032.6,1,1.99,1,6,31647.63,1295.49
2020-02-05 12:00,-2.8,2.9,270,32,-17.2,1023.1,1032.2,1,2.43,1,6,31647.63,1299.2
2020-02-05 13:00,-1.8,3,270,28,-17.9,1022.4,1031.4,1,2.61,1,6,31647.63,1268.1
2020-02-05 14:00,-1.2,3.8,270,27,-17.8,1021.8,1030.8,1,2.57,1,6,31647.63,1289.34
2020-02-05 15:00,-0.9,3.6,270,24,-18.9,1021.4,1030.4,1,2.24,1,6,31647.63,1300.35
2020-02-05 16:00,-0.9,2.8,250,28,-17.1,1021.7,1030.7,1,1.7,1,6,31647.63,1300.86
2020-02-05 17:00,-2.2,3.2,270,29,-17.8,1022.3,1031.4,1,0.96,1,6,31647.63,1294.08
2020-02-05 18:00,-3.7,3,270,34,-17.3,1022.9,1032,0.3,0.18,1,6,31647.63,1185.66
2020-02-05 19:00,-5,3.5,270,37,-17.4,1024,1033.2,0,0,1,6,31647.63,1015.55
2020-02-05 20:00,-5.8,2.9,250,45,-15.8,1024.9,1034.1,0,0,1,6,31647.63,1201.28
2020-02-05 21:00,-6.5,2.3,250,52,-14.7,1025.2,1034.4,0,0,1,6,31647.63,1110.91
2020-02-05 22:00,-7.3,0.8,270,55,-14.8,1025.5,1034.8,0,0,1,6,31647.63,1071.23
2020-02-05 23:00,-8,0.4,0,58,-14.8,1025.5,1034.8,0,0,1,6,31647.63,1042.43
2020-02-06 0:00,-8,0.5,270,61,-14.2,1025.7,1035,0,0,1,6,31647.63,940.42
2020-02-06 1:00,-8.4,0.8,270,67,-13.4,1025.5,1034.8,0,0,1,6,31647.63,836.22
2020-02-06 2:00,-8.7,1.4,290,66,-13.9,1025.7,1035,0,0,1,6,31647.63,786.94
2020-02-06 3:00,-8.8,1.6,270,63,-14.5,1025.7,1035,0,0,1,6,31647.63,742.14
2020-02-06 4:00,-9.2,1,290,61,-15.3,1026,1035.3,0,0,1,6,31647.63,734.59
2020-02-06 5:00,-10.1,0.6,270,61,-16.2,1026.6,1036,0,0,1,6,31647.63,724.48
2020-02-06 6:00,-10.1,0.4,0,63,-15.8,1026.2,1035.6,0,0,1,6,31647.63,716.67
2020-02-06 7:00,-10.2,0.8,270,67,-15.1,1026.5,1035.9,0,0,1,6,31647.63,732.42
2020-02-06 8:00,-10.5,0.7,290,68,-15.2,1026.8,1036.2,0.3,0.05,1,6,31647.63,764.54
2020-02-06 9:00,-8.6,0.9,250,61,-14.7,1027.1,1036.4,1,0.53,1,6,31647.63,1122.3
2020-02-06 10:00,-6.4,0.7,320,52,-14.6,1027.6,1036.8,1,1.25,1,6,31647.63,1227.78
2020-02-06 11:00,-4.7,0.5,290,40,-16.2,1027.4,1036.6,1,1.88,1,6,31647.63,1353.09
2020-02-06 12:00,-3.3,1.2,320,35,-16.6,1026.2,1035.3,1,2.08,1,6,31647.63,1350.02
2020-02-06 13:00,-1.1,0.8,90,31,-16.1,1025.2,1034.2,1,2.24,1,6,31647.63,1304.96
2020-02-06 14:00,-0.2,1.1,70,25,-17.9,1024.5,1033.5,1,1.79,1,6,31647.63,1324.54
2020-02-06 15:00,0.4,1,340,25,-17.3,1024,1033,1,1.61,1,6,31647.63,1338.75
2020-02-06 16:00,-0.1,1.3,320,26,-17.3,1023.6,1032.6,0.5,1,1,6,31647.63,1324.54
2020-02-06 17:00,-0.5,1.1,270,27,-17.2,1023.7,1032.7,0,0.48,1,6,31647.63,1342.08
2020-02-06 18:00,-1.4,0.2,0,30,-16.7,1023.6,1032.6,0,0.13,1,6,31647.63,1218.18
2020-02-06 19:00,-2.1,0,0,32,-16.6,1023.9,1033,0,0,1,6,31647.63,1075.84
2020-02-06 20:00,-3,0.6,270,35,-16.3,1023.9,1033,0,0,1,6,31647.63,1290.75
2020-02-06 21:00,-3.6,0.9,270,40,-15.2,1024,1033.1,0,0,1,6,31647.63,1248.51
2020-02-06 22:00,-3.9,1,320,41,-15.2,1024.1,1033.2,0,0,1,6,31647.63,1237.5
2020-02-06 23:00,-4.2,1,340,44,-14.6,1023.8,1032.9,0,0,1,6,31647.63,1176.7
2020-02-07 0:00,-5,0.7,270,50,-13.8,1023.4,1032.6,0,0,1,6,31647.63,1116.93
2020-02-07 1:00,-5.8,1,250,54,-13.6,1023.4,1032.6,0,0,1,6,31647.63,845.31
2020-02-07 2:00,-6.1,0.1,0,55,-13.6,1023.8,1033,0,0,1,6,31647.63,811.26
2020-02-07 3:00,-6.4,1.1,250,61,-12.6,1023.5,1032.7,0,0,1,6,31647.63,768.13
2020-02-07 4:00,-6.7,0.1,0,62,-12.7,1023,1032.2,0,0,1,6,31647.63,964.22
2020-02-07 5:00,-7.3,1.2,250,65,-12.7,1022.8,1032,0,0,1,6,31647.63,953.22
2020-02-07 6:00,-7.1,0.9,230,65,-12.5,1023,1032.2,0,0,1,6,31647.63,854.78
2020-02-07 7:00,-6.9,0.4,0,66,-12.1,1023.1,1032.3,0,0,1,6,31647.63,736.64
2020-02-07 8:00,-6.6,0.5,270,67,-11.7,1023.1,1032.3,0,0.02,1,6,31647.63,928.13
2020-02-07 9:00,-4.9,0.6,270,62,-11,1023.3,1032.5,0.6,0.44,1,6,31647.63,1055.87
2020-02-07 10:00,-2.1,0.5,90,53,-10.4,1023.1,1032.2,1,1.07,1,6,31647.63,1244.67
2020-02-07 11:00,0.4,0.8,50,44,-10.4,1022.7,1031.7,1,1.65,1,6,31647.63,1335.04
2020-02-07 12:00,1.8,1.9,270,35,-12,1021.8,1030.7,1,2.09,1,6,31647.63,1327.74
2020-02-07 13:00,2.7,2.5,270,38,-10.2,1020.9,1029.8,1,2.28,1,6,31647.63,1295.1
2020-02-07 14:00,3.6,2.7,270,38,-9.4,1020,1028.8,1,2.19,1,6,31647.63,1328.64
2020-02-07 15:00,4.4,2.2,270,39,-8.3,1019.4,1028.2,1,1.89,1,6,31647.63,1337.34
