Pd,Tin,RHin,Tout,RHout,Pa,Ws,Wd,SR,Td,RHd,NVR
0.2,23.4,40,28.7,49.7,996.4,1.2,306.9,0.05,-5.3,-9.7,5.013999999999999
0.2,23.4,40,28.7,49.4,996.4,1.1,352.1,0.04,-5.3,-9.4,13.568
0.19,23.4,40,28.7,49.3,996.4,1.4,308.6,0.05,-5.3,-9.3,6.489
0.2,23.4,40,28.7,49.6,996.4,1.0,306.4,0.05,-5.3,-9.6,23.892
0.21,23.4,40,28.7,49.2,996.4,1.6,262.8,0.05,-5.3,-9.2,28.021
0.2,23.4,40,28.8,50.1,996.4,1.8,247.1,0.05,-5.4,-10.1,10.914000000000001
0.2,23.4,40,28.8,50.1,996.4,1.5,250.8,0.05,-5.4,-10.1,11.208
0.2,23.4,40,28.9,49.7,996.4,1.9,296.0,0.04,-5.5,-9.7,12.388
0.2,23.4,40,29.0,48.2,996.3,0.8,319.1,0.05,-5.6,-8.2,20.647
0.2,23.4,40,28.9,47.4,996.3,2.4,275.4,0.04,-5.5,-7.4,15.043
0.2,23.3,40,28.8,47.5,996.3,3.3,267.4,0.05,-5.5,-7.5,12.388
0.19,23.3,39,28.8,48.1,996.3,3.2,266.6,0.04,-5.5,-9.1,7.669
0.2,23.3,39,28.8,48.1,996.3,3.1,268.7,0.05,-5.5,-9.1,17.108
0.2,23.3,39,28.8,48.8,996.3,2.2,278.5,0.04,-5.5,-9.8,22.416999999999998
0.2,23.4,40,28.9,50.0,996.3,2.4,287.3,0.05,-5.5,-10.0,32.150999999999996
0.2,23.4,40,28.9,48.6,996.3,2.6,273.6,0.04,-5.5,-8.6,4.4239999999999995
0.21,23.4,41,28.8,48.2,996.3,2.3,264.3,0.05,-5.4,-7.2,24.776999999999997
0.2,23.4,41,28.8,47.9,996.3,1.9,255.4,0.05,-5.4,-6.9,22.712
0.19,23.4,41,28.8,48.8,996.3,1.7,347.3,0.04,-5.4,-7.8,20.057000000000002
0.2,23.4,40,28.8,48.3,996.3,2.0,341.2,0.05,-5.4,-8.3,33.036
0.2,23.3,40,28.7,48.5,996.2,2.0,326.2,0.04,-5.4,-8.5,22.416999999999998
0.21,23.3,41,28.7,49.5,996.2,1.7,248.1,0.05,-5.4,-8.5,28.316
0.2,23.3,40,28.7,49.2,996.2,2.4,251.8,0.05,-5.4,-9.2,10.914000000000001
0.19,23.3,40,28.7,48.6,996.2,2.1,267.3,0.04,-5.4,-8.6,8.849
0.2,23.3,40,28.7,48.4,996.2,2.9,266.4,0.05,-5.4,-8.4,7.669
0.2,23.3,40,28.8,49.5,996.1,3.3,284.2,0.04,-5.5,-9.5,19.467
0.2,23.3,41,28.8,50.1,996.2,2.6,288.0,0.05,-5.5,-9.1,5.013999999999999
0.2,23.3,41,28.8,49.7,996.2,2.6,307.2,0.04,-5.5,-8.7,21.531999999999996
0.21,23.3,41,28.6,49.3,996.2,2.6,279.8,0.05,-5.3,-8.3,27.430999999999997
0.2,23.3,41,28.6,49.9,996.2,1.7,269.0,0.05,-5.3,-8.9,26.250999999999998
0.19,23.3,40,28.6,50.1,996.2,1.3,272.9,0.04,-5.3,-10.1,12.093
0.2,23.3,40,28.7,49.2,996.2,1.3,276.7,0.04,-5.4,-9.2,10.324000000000002
0.19,23.3,40,28.6,48.4,996.2,1.1,302.5,0.04,-5.3,-8.4,22.416999999999998
0.19,23.3,40,28.6,47.8,996.2,0.9,287.4,0.04,-5.3,-7.8,11.208
0.19,23.3,41,28.6,48.3,996.2,1.1,293.5,0.05,-5.3,-7.3,10.914000000000001
0.19,23.3,41,28.6,48.4,996.2,1.0,283.3,0.04,-5.3,-7.4,14.453
0.2,23.4,41,28.6,48.3,996.2,1.6,275.8,0.04,-5.2,-7.3,27.136
0.19,23.3,41,28.6,48.6,996.2,2.5,243.1,0.04,-5.3,-7.6,30.676
0.21,23.4,41,28.6,49.2,996.2,2.9,241.4,0.04,-5.2,-8.2,23.892
0.19,23.4,42,28.6,48.1,996.2,2.1,256.7,0.05,-5.2,-6.1,6.194
0.2,23.3,41,28.7,48.6,996.2,2.2,296.8,0.04,-5.4,-7.6,32.446
0.2,23.3,41,28.6,48.3,996.2,2.2,278.5,0.04,-5.3,-7.3,31.266
0.2,23.3,40,28.5,48.8,996.2,1.9,271.9,0.05,-5.2,-8.8,30.381
0.2,23.3,40,28.5,48.8,996.2,2.7,264.0,0.04,-5.2,-8.8,25.072
0.2,23.3,40,28.5,49.0,996.2,3.7,248.9,0.04,-5.2,-9.0,28.611
0.2,23.3,40,28.6,48.5,996.2,3.4,250.5,0.04,-5.3,-8.5,17.993
0.19,23.3,41,28.6,48.3,996.2,3.3,259.0,0.04,-5.3,-7.3,13.863
0.2,23.3,41,28.7,48.4,996.2,3.0,265.4,0.04,-5.4,-7.4,24.186999999999998
0.22,23.4,41,28.7,49.0,996.2,1.6,270.8,0.04,-5.3,-8.0,39.23
0.2,23.3,41,28.7,49.5,996.2,0.9,273.7,0.04,-5.4,-8.5,33.625
0.2,23.4,41,28.8,49.1,996.2,2.3,270.4,0.04,-5.4,-8.1,25.956
0.19,23.4,42,28.8,48.9,996.2,3.4,276.6,0.04,-5.4,-6.9,15.633
0.19,23.3,40,28.8,49.4,996.2,2.1,272.2,0.04,-5.5,-9.4,20.352
0.19,23.3,40,28.9,49.4,996.2,2.7,275.5,0.04,-5.6,-9.4,16.518
0.19,23.3,40,28.8,47.7,996.2,3.0,257.2,0.03,-5.5,-7.7,10.914000000000001
0.21,23.3,40,28.8,47.0,996.2,3.1,263.4,0.04,-5.5,-7.0,20.352
0.2,23.3,40,28.8,47.8,996.2,2.8,268.2,0.04,-5.5,-7.8,24.186999999999998
0.19,23.3,41,28.8,47.8,996.2,2.7,261.2,0.03,-5.5,-6.8,27.430999999999997
0.2,23.3,41,28.8,47.8,996.1,1.3,302.0,0.04,-5.5,-6.8,16.813
0.19,23.3,41,28.8,47.9,996.1,2.1,295.6,0.04,-5.5,-6.9,6.784
0.19,23.3,41,28.7,48.0,996.1,2.1,295.8,0.04,-5.4,-7.0,11.208
0.19,23.3,41,28.6,47.8,996.1,2.7,287.9,0.03,-5.3,-6.8,9.439
0.19,23.3,41,28.6,47.6,996.1,1.4,291.7,0.04,-5.3,-6.6,13.273
0.19,23.3,41,28.6,48.6,996.1,2.3,273.6,0.04,-5.3,-7.6,16.518
0.2,23.3,41,28.7,50.7,996.1,2.7,256.7,0.04,-5.4,-9.7,6.784
0.19,23.3,41,28.8,49.1,996.1,3.4,253.4,0.03,-5.5,-8.1,12.683
0.19,23.3,41,28.8,47.7,996.1,2.5,262.7,0.04,-5.5,-6.7,5.309
0.19,23.3,41,28.8,47.7,996.1,2.1,286.9,0.04,-5.5,-6.7,6.784
0.19,23.3,41,28.8,48.2,996.1,1.9,253.3,0.03,-5.5,-7.2,12.978
0.19,23.3,40,28.8,47.7,996.1,2.7,252.7,0.04,-5.5,-7.7,15.043
0.19,23.3,40,28.8,48.0,996.1,2.6,237.2,0.03,-5.5,-8.0,21.531999999999996
0.19,23.3,40,28.8,47.7,996.1,3.0,255.4,0.04,-5.5,-7.7,24.186999999999998
0.19,23.3,40,28.8,47.8,996.1,3.9,255.7,0.03,-5.5,-7.8,15.338
0.19,23.3,41,28.8,47.5,996.0,2.8,251.3,0.04,-5.5,-6.5,7.374
0.19,23.3,41,28.8,47.9,996.0,3.7,253.4,0.03,-5.5,-6.9,12.388
0.19,23.4,41,28.8,48.1,996.0,3.3,252.1,0.04,-5.4,-7.1,13.568
0.19,23.3,41,28.7,47.5,996.0,2.9,256.4,0.03,-5.4,-6.5,18.288
0.19,23.4,41,28.7,47.3,996.0,2.3,251.6,0.04,-5.3,-6.3,12.093
0.19,23.4,42,28.7,47.4,996.0,2.3,259.4,0.03,-5.3,-5.4,10.029
0.2,23.3,40,28.7,48.0,996.0,2.4,264.7,0.04,-5.4,-8.0,24.482
0.2,23.3,40,28.7,48.2,996.0,2.1,268.5,0.03,-5.4,-8.2,10.324000000000002
0.19,23.3,40,28.7,48.7,996.0,2.1,257.2,0.03,-5.4,-8.7,11.798
0.19,23.3,40,28.8,48.8,996.0,3.3,248.3,0.04,-5.5,-8.8,9.734
0.2,23.3,40,28.8,47.5,996.0,3.0,260.2,0.03,-5.5,-7.5,15.927999999999999
0.21,23.3,41,28.8,47.6,996.0,2.6,254.4,0.03,-5.5,-6.6,16.813
0.19,23.3,41,28.7,47.0,996.1,2.5,237.2,0.04,-5.4,-6.0,10.324000000000002
0.19,23.3,41,28.7,47.4,996.1,2.8,252.6,0.03,-5.4,-6.4,8.554
0.2,23.3,41,28.7,47.4,996.1,2.3,242.4,0.03,-5.4,-6.4,26.250999999999998
0.19,23.3,41,28.7,47.3,996.1,2.8,252.6,0.03,-5.4,-6.3,11.208
0.19,23.3,41,28.7,47.1,996.1,2.3,255.5,0.03,-5.4,-6.1,14.748
0.2,23.3,41,28.7,47.3,996.1,3.1,255.7,0.03,-5.4,-6.3,18.582
0.19,23.3,41,28.7,46.9,996.1,3.2,250.4,0.03,-5.4,-5.9,20.057000000000002
0.2,23.3,41,28.7,46.9,996.1,2.5,256.0,0.03,-5.4,-5.9,24.186999999999998
0.2,23.3,41,28.7,46.7,996.1,1.6,275.0,0.03,-5.4,-5.7,20.352
0.19,23.2,41,28.7,47.2,996.1,1.0,293.9,0.03,-5.5,-6.2,20.941999999999997
0.19,23.2,40,28.7,48.3,996.0,2.1,265.9,0.03,-5.5,-8.3,6.489
0.2,23.2,40,28.7,49.1,996.0,2.1,266.9,0.04,-5.5,-9.1,19.762
0.2,23.2,39,28.8,48.9,996.0,1.4,282.6,0.03,-5.6,-9.9,5.604
0.22,23.2,39,28.8,48.5,996.0,2.2,284.1,0.03,-5.6,-9.5,22.122
0.2,23.2,42,28.7,47.9,996.1,2.1,287.7,0.03,-5.5,-5.9,14.158
0.2,23.2,42,28.7,47.8,996.0,2.4,294.1,0.02,-5.5,-5.8,20.647
0.19,23.3,40,28.6,47.8,996.0,1.0,264.6,0.03,-5.3,-7.8,17.403
0.2,23.3,40,28.7,48.3,996.0,1.3,269.6,0.03,-5.4,-8.3,7.9639999999999995
0.19,23.3,40,28.7,47.6,996.0,1.4,263.9,0.03,-5.4,-7.6,8.554
0.19,23.3,40,28.8,47.1,996.0,2.9,284.1,0.03,-5.5,-7.1,20.352
0.19,23.3,40,28.8,46.8,996.0,3.0,273.0,0.03,-5.5,-6.8,11.208
0.2,23.3,41,28.7,47.1,996.0,2.9,278.6,0.03,-5.4,-6.1,23.006999999999998
0.19,23.3,41,28.7,48.0,996.1,1.5,283.1,0.02,-5.4,-7.0,12.093
0.19,23.3,41,28.7,48.6,996.0,2.0,284.7,0.03,-5.4,-7.6,15.633
0.19,23.3,41,28.6,48.7,996.0,1.3,250.5,0.03,-5.3,-7.7,16.223
0.2,23.3,41,28.7,49.8,996.0,1.8,295.4,0.03,-5.4,-8.8,21.531999999999996
0.19,23.3,41,28.7,49.8,996.0,2.1,296.4,0.02,-5.4,-8.8,12.388
0.2,23.3,41,28.6,49.2,996.0,1.8,273.2,0.03,-5.3,-8.2,13.863
0.2,23.3,41,28.6,49.1,996.0,2.0,282.8,0.03,-5.3,-8.1,9.144
0.19,23.3,41,28.6,48.9,996.0,2.8,276.5,0.02,-5.3,-7.9,15.043
0.19,23.3,41,28.7,49.5,996.0,3.4,273.3,0.03,-5.4,-8.5,21.826999999999998
0.19,23.2,41,28.6,48.4,996.0,2.7,276.0,0.02,-5.4,-7.4,22.122
0.19,23.2,40,28.6,49.4,996.0,2.2,260.4,0.03,-5.4,-9.4,12.093
0.19,23.2,40,28.6,49.1,996.0,2.5,273.9,0.02,-5.4,-9.1,24.482
0.2,23.2,39,28.6,49.2,996.0,1.7,273.9,0.03,-5.4,-10.2,25.662
0.2,23.2,39,28.6,49.8,996.0,2.1,286.5,0.02,-5.4,-10.8,22.416999999999998
0.2,23.2,42,28.6,49.8,996.0,0.6,259.2,0.02,-5.4,-7.8,24.776999999999997
0.19,23.3,44,28.5,50.7,996.0,2.2,253.2,0.03,-5.2,-6.7,22.122
0.19,23.4,46,28.5,52.3,996.0,1.9,282.2,0.02,-5.1,-6.3,15.927999999999999
0.19,23.5,47,28.5,51.8,996.1,2.3,264.9,0.02,-5.0,-4.8,4.129
0.19,23.6,48,28.5,51.7,996.1,2.0,276.4,0.03,-4.9,-3.7,20.352
0.2,23.7,49,28.4,51.5,996.1,2.1,287.9,0.02,-4.7,-2.5,21.826999999999998
0.19,23.7,50,28.4,51.6,996.1,1.6,304.9,0.02,-4.7,-1.6,11.798
0.19,23.8,49,28.3,50.9,996.0,2.2,277.3,0.03,-4.5,-1.9,11.503
0.19,23.8,48,28.3,51.4,996.0,2.3,291.6,0.02,-4.5,-3.4,11.208
0.18,23.8,47,28.2,51.7,996.0,1.1,281.0,0.02,-4.4,-4.7,3.54
0.19,23.7,46,28.2,51.7,996.0,2.3,306.2,0.02,-4.5,-5.7,10.324000000000002
0.2,23.7,45,28.1,51.6,996.0,2.1,299.5,0.02,-4.4,-6.6,22.416999999999998
0.19,23.6,44,28.0,50.9,996.0,2.7,285.3,0.02,-4.4,-6.9,13.568
0.18,23.6,44,28.0,50.9,996.0,2.3,285.7,0.03,-4.4,-6.9,3.245
0.19,23.6,44,28.1,51.6,996.1,3.1,294.7,0.02,-4.5,-7.6,3.8339999999999996
0.19,23.6,43,28.0,51.4,996.0,1.9,307.5,0.02,-4.4,-8.4,16.813
0.18,23.5,43,27.9,51.3,996.0,2.0,308.4,0.02,-4.4,-8.3,1.475
0.18,23.5,42,27.8,51.8,996.0,2.6,295.9,0.02,-4.3,-9.8,11.208
0.18,23.5,42,27.8,52.1,996.0,2.7,300.9,0.02,-4.3,-10.1,3.245
0.19,23.5,42,27.8,52.6,996.0,3.2,298.3,0.02,-4.3,-10.6,15.338
0.19,23.5,42,27.7,52.4,996.0,2.8,312.0,0.02,-4.2,-10.4,20.057000000000002
0.19,23.5,42,27.7,52.5,996.0,3.1,308.5,0.03,-4.2,-10.5,18.877
0.19,23.5,42,27.6,52.3,996.0,1.8,312.4,0.02,-4.1,-10.3,21.531999999999996
0.19,23.5,42,27.6,52.0,996.0,2.3,297.9,0.02,-4.1,-10.0,21.531999999999996
0.19,23.5,42,27.5,52.3,996.0,2.3,316.0,0.01,-4.0,-10.3,14.158
0.18,23.5,42,27.5,52.7,996.0,3.4,312.2,0.02,-4.0,-10.7,14.453
0.17,23.5,42,27.5,53.2,996.0,1.7,304.1,0.02,-4.0,-11.2,4.129
0.18,23.4,41,27.5,53.3,996.0,1.8,298.1,0.02,-4.1,-12.3,7.374
0.17,23.5,40,27.4,53.3,996.0,2.0,300.5,0.02,-3.9,-13.3,2.655
0.19,23.5,40,27.4,53.4,996.0,1.8,301.2,0.02,-3.9,-13.4,27.726
0.17,23.5,41,27.4,53.7,996.0,1.3,262.7,0.01,-3.9,-12.7,15.338
0.17,23.5,41,27.4,54.0,996.0,1.4,277.0,0.02,-3.9,-13.0,11.798
0.17,23.5,40,27.4,53.8,996.0,2.3,262.2,0.02,-3.9,-13.8,2.36
0.17,23.4,40,27.5,54.3,996.0,1.2,279.3,0.01,-4.1,-14.3,6.784
0.17,23.4,40,27.5,54.5,996.0,2.1,258.6,0.02,-4.1,-14.5,19.467
0.18,23.4,40,27.5,54.1,996.0,1.9,244.2,0.02,-4.1,-14.1,8.554
0.18,23.4,41,27.6,52.7,996.0,1.3,280.2,0.02,-4.2,-11.7,24.186999999999998
0.2,23.4,41,27.7,52.4,996.0,2.6,266.5,0.01,-4.3,-11.4,26.546
0.18,23.4,41,27.7,52.9,996.0,2.8,264.6,0.02,-4.3,-11.9,7.669
0.16,23.4,40,27.7,52.7,996.0,2.2,277.8,0.02,-4.3,-12.7,10.324000000000002
0.17,23.5,42,27.7,53.3,996.0,1.8,291.7,0.01,-4.2,-11.3,12.093
0.16,23.5,42,27.7,53.3,996.0,1.3,280.5,0.02,-4.2,-11.3,9.439
0.16,23.5,42,27.6,53.6,996.0,0.7,272.6,0.01,-4.1,-11.6,4.718999999999999
0.16,23.5,42,27.6,53.9,996.0,1.1,258.3,0.02,-4.1,-11.9,16.813
0.16,23.5,42,27.6,53.7,996.1,1.0,290.6,0.01,-4.1,-11.7,12.388
0.16,23.5,42,27.6,54.3,996.1,1.2,223.2,0.02,-4.1,-12.3,3.8339999999999996
0.16,23.4,41,27.6,53.6,996.1,1.5,264.7,0.01,-4.2,-12.6,15.633
0.15,23.5,40,27.6,54.0,996.1,1.4,267.5,0.02,-4.1,-14.0,7.9639999999999995
0.15,23.5,40,27.7,54.2,996.1,2.5,278.4,0.01,-4.2,-14.2,8.259
0.15,23.5,41,27.6,54.3,996.1,2.2,290.2,0.02,-4.1,-13.3,1.18
0.15,23.5,41,27.6,54.2,996.2,2.9,269.2,0.01,-4.1,-13.2,13.568
0.15,23.5,40,27.5,53.9,996.2,2.0,280.8,0.02,-4.0,-13.9,1.77
0.16,23.4,40,27.5,53.9,996.2,1.2,270.6,0.01,-4.1,-13.9,8.849
0.15,23.4,40,27.6,54.6,996.2,1.9,265.2,0.01,-4.2,-14.6,2.655
0.15,23.4,40,27.6,53.8,996.1,1.6,270.1,0.02,-4.2,-13.8,9.439
0.15,23.4,41,27.6,53.1,996.1,2.1,271.3,0.01,-4.2,-12.1,8.259
0.15,23.4,41,27.6,53.1,996.1,1.3,289.7,0.01,-4.2,-12.1,12.683
0.15,23.5,42,27.5,53.5,996.1,1.6,276.9,0.01,-4.0,-11.5,11.208
0.14,23.5,42,27.5,53.7,996.1,2.1,304.1,0.02,-4.0,-11.7,3.8339999999999996
0.15,23.5,42,27.4,53.9,996.1,1.7,277.3,0.01,-3.9,-11.9,6.194
0.14,23.6,45,27.4,54.1,996.1,1.6,297.3,0.01,-3.8,-9.1,6.784
0.15,23.7,47,27.4,54.1,996.2,1.0,282.9,0.01,-3.7,-7.1,13.273
0.15,23.8,48,27.4,54.7,996.2,1.6,296.7,0.01,-3.6,-6.7,10.914000000000001
0.14,23.9,48,27.4,53.9,996.2,2.0,274.7,0.02,-3.5,-5.9,2.065
0.14,23.9,49,27.4,54.1,996.2,1.8,294.7,0.01,-3.5,-5.1,2.36
0.14,24.0,50,27.3,53.8,996.2,1.7,275.1,0.01,-3.3,-3.8,7.9639999999999995
0.14,24.1,51,27.3,54.1,996.2,1.7,262.2,0.01,-3.2,-3.1,3.245
0.14,24.1,52,27.2,54.1,996.2,2.0,259.6,0.01,-3.1,-2.1,9.734
0.14,24.2,52,27.2,54.6,996.2,1.5,284.3,0.01,-3.0,-2.6,12.978
0.14,24.2,52,27.2,55.0,996.2,1.7,296.4,0.01,-3.0,-3.0,17.698
0.14,24.3,53,27.1,55.1,996.2,0.9,274.8,0.01,-2.8,-2.1,15.633
0.14,24.3,53,27.1,54.5,996.2,1.1,286.9,0.01,-2.8,-1.5,16.518
0.13,24.4,53,27.1,53.9,996.2,1.6,300.3,0.01,-2.7,-0.9,0.885
0.13,24.4,53,27.0,54.3,996.2,1.9,302.8,0.01,-2.6,-1.3,12.388
0.13,24.5,53,27.0,54.7,996.2,1.9,282.0,0.0,-2.5,-1.7,12.093
0.14,23.4,40,26.9,54.7,996.2,2.4,300.5,0.01,-3.5,-14.7,17.403
0.13,23.4,40,26.9,55.2,996.2,1.2,279.2,0.01,-3.5,-15.2,12.093
0.13,23.4,41,26.8,55.6,996.3,2.2,307.3,0.01,-3.4,-14.6,14.748
0.14,23.4,41,26.8,55.2,996.3,2.1,296.6,0.01,-3.4,-14.2,16.223
0.13,23.5,42,26.8,54.7,996.3,1.4,278.4,0.0,-3.3,-12.7,10.029
0.13,23.5,42,26.8,55.0,996.3,0.9,278.2,0.01,-3.3,-13.0,6.194
0.13,23.5,42,26.7,55.6,996.3,1.3,275.8,0.01,-3.2,-13.6,12.683
0.13,23.6,45,26.7,56.1,996.3,1.2,294.2,0.01,-3.1,-11.1,7.079
0.13,23.7,47,26.7,56.6,996.3,1.7,289.6,0.0,-3.0,-9.6,4.129
0.13,23.4,40,26.7,56.5,996.3,1.9,278.2,0.01,-3.3,-16.5,11.798
0.14,23.4,40,26.6,56.2,996.4,1.6,286.9,0.01,-3.2,-16.2,12.093
0.13,23.4,41,26.6,56.3,996.4,1.0,271.4,0.0,-3.2,-15.3,3.8339999999999996
0.13,23.4,41,26.6,56.5,996.4,1.9,295.0,0.01,-3.2,-15.5,14.748
0.14,23.5,42,26.6,56.6,996.4,1.7,278.9,0.01,-3.1,-14.6,15.338
0.14,23.5,42,26.6,55.7,996.4,1.6,288.6,0.0,-3.1,-13.7,2.065
0.14,23.5,42,26.6,55.9,996.5,1.6,289.7,0.01,-3.1,-13.9,11.798
0.14,23.6,45,26.5,56.5,996.5,2.0,290.0,0.0,-2.9,-11.5,7.079
0.14,23.7,47,26.5,56.7,996.5,1.8,293.0,0.01,-2.8,-9.7,4.718999999999999
0.14,23.8,48,26.4,56.8,996.5,1.7,300.8,0.0,-2.6,-8.8,10.324000000000002
0.14,23.9,48,26.4,56.9,996.5,1.5,296.1,0.01,-2.5,-8.9,12.388
0.15,23.9,49,26.4,57.0,996.5,1.3,287.5,0.0,-2.5,-8.0,15.043
0.14,24.0,50,26.3,56.4,996.5,1.3,293.4,0.01,-2.3,-6.4,7.9639999999999995
0.14,24.1,51,26.3,56.7,996.5,1.2,302.5,0.0,-2.2,-5.7,6.489
0.14,24.1,52,26.3,56.8,996.5,1.3,294.5,0.01,-2.2,-4.8,14.453
0.14,24.2,52,26.3,56.8,996.5,2.1,294.2,0.0,-2.1,-4.8,12.683
0.14,23.5,42,26.2,57.1,996.5,1.6,291.8,0.01,-2.7,-15.1,11.208
0.14,23.5,42,26.1,56.9,996.5,1.2,286.0,0.0,-2.6,-14.9,8.259
0.14,23.5,42,26.1,57.1,996.5,1.5,272.6,0.0,-2.6,-15.1,5.899
0.14,23.6,45,26.1,57.6,996.5,1.2,289.0,0.01,-2.5,-12.6,8.849
0.14,23.7,47,26.0,57.7,996.5,0.9,290.5,0.0,-2.3,-10.7,7.669
0.14,23.8,48,26.0,57.7,996.6,2.0,284.1,0.01,-2.2,-9.7,4.4239999999999995
0.14,23.9,48,26.0,57.6,996.6,1.5,293.1,0.0,-2.1,-9.6,1.77
0.14,23.9,49,26.0,57.7,996.6,1.5,278.1,0.0,-2.1,-8.7,2.065
0.14,24.0,50,26.0,58.1,996.6,1.4,279.0,0.01,-2.0,-8.1,9.439
0.14,24.1,51,25.9,58.6,996.6,0.8,262.0,0.0,-1.8,-7.6,4.129
0.14,24.1,52,25.9,58.1,996.6,1.5,296.1,0.0,-1.8,-6.1,9.734
0.14,24.2,52,25.9,58.0,996.6,1.3,283.6,0.0,-1.7,-6.0,5.604
0.14,24.2,52,25.9,58.1,996.6,1.1,296.6,0.01,-1.7,-6.1,12.093
0.14,24.3,53,25.9,58.2,996.6,0.8,282.9,0.0,-1.6,-5.2,4.718999999999999
0.14,24.3,53,25.9,58.2,996.6,1.0,278.0,0.0,-1.6,-5.2,6.784
0.15,24.4,53,25.8,58.6,996.6,1.4,293.6,0.0,-1.4,-5.6,4.4239999999999995
0.15,24.4,53,25.7,58.9,996.6,0.9,273.3,0.01,-1.3,-5.9,6.194
0.15,24.5,53,25.7,58.6,996.6,0.5,282.0,0.0,-1.2,-5.6,6.489
0.15,24.5,53,25.7,58.4,996.6,1.6,289.5,0.0,-1.2,-5.4,6.489
0.15,24.6,52,25.7,58.8,996.6,1.7,289.8,0.0,-1.1,-6.8,10.324000000000002
0.15,24.6,51,25.7,58.7,996.6,1.2,279.0,0.0,-1.1,-7.7,4.129
0.15,24.6,49,25.7,58.8,996.6,0.7,303.7,0.0,-1.1,-9.8,11.503
0.15,24.5,48,25.7,58.9,996.5,0.7,288.7,0.01,-1.2,-10.9,6.784
0.16,24.4,47,25.6,59.1,996.5,1.1,296.0,0.0,-1.2,-12.1,10.914000000000001
0.15,24.4,45,25.6,59.4,996.6,1.3,287.0,0.0,-1.2,-14.4,6.784
0.16,24.3,44,25.6,59.4,996.6,1.2,286.2,0.0,-1.3,-15.4,8.849
0.15,24.2,43,25.6,59.5,996.6,1.5,292.3,0.0,-1.4,-16.5,8.849
0.16,24.1,42,25.5,59.9,996.6,2.3,296.8,0.0,-1.4,-17.9,9.734
0.16,24.0,42,25.5,60.2,996.6,1.8,274.3,0.0,-1.5,-18.2,9.144
0.16,24.0,41,25.5,60.6,996.6,1.6,276.7,0.0,-1.5,-19.6,11.208
0.15,23.9,41,25.4,60.8,996.6,2.5,281.0,0.0,-1.5,-19.8,4.718999999999999
0.16,23.9,40,25.4,61.2,996.6,1.9,289.7,0.0,-1.5,-21.2,5.899
0.19,23.9,40,27.2,55.2,1004.9,1.8,180.9,0.06,-3.3,-15.2,38.05
0.24,25.8,38,27.1,55.7,1004.9,2.0,173.1,0.05,-1.3,-17.7,16.223
0.2,25.7,38,27.1,56.0,1004.9,2.1,187.3,0.06,-1.4,-18.0,16.518
0.19,25.7,37,27.1,55.8,1004.9,1.0,154.2,0.06,-1.4,-18.8,6.784
0.2,25.6,37,27.2,55.8,1004.9,1.1,125.4,0.06,-1.6,-18.8,2.95
0.2,25.5,37,27.3,56.6,1004.9,1.9,160.0,0.06,-1.8,-19.6,17.698
0.2,25.5,37,27.5,57.1,1004.9,2.4,116.7,0.07,-2.0,-20.1,21.531999999999996
0.2,25.5,38,27.4,55.1,1004.9,1.7,126.5,0.06,-1.9,-17.1,16.813
0.21,25.5,38,27.4,55.3,1004.9,0.9,137.0,0.06,-1.9,-17.3,4.718999999999999
0.21,25.5,38,27.3,54.7,1004.8,1.3,168.9,0.06,-1.8,-16.7,17.108
0.23,25.5,38,27.2,54.4,1004.8,1.0,26.8,0.06,-1.7,-16.4,7.374
0.21,25.5,37,27.2,54.4,1004.8,0.5,115.4,0.05,-1.7,-17.4,9.144
0.21,25.4,37,27.2,54.9,1004.8,0.7,57.6,0.06,-1.8,-17.9,2.065
0.22,25.4,37,27.3,55.0,1004.8,0.7,309.0,0.06,-1.9,-18.0,3.54
0.22,25.4,37,27.5,55.6,1004.8,0.7,292.3,0.06,-2.1,-18.6,5.013999999999999
0.24,25.4,37,27.6,55.9,1004.8,0.5,78.5,0.06,-2.2,-18.9,5.604
0.22,25.3,37,27.7,55.6,1004.8,1.5,119.7,0.05,-2.4,-18.6,4.718999999999999
0.21,25.3,37,27.8,55.4,1004.7,1.3,163.0,0.06,-2.5,-18.4,2.36
0.22,25.4,38,27.8,54.7,1004.7,1.2,138.4,0.06,-2.4,-16.7,10.324000000000002
0.21,25.4,38,27.8,54.4,1004.7,1.4,136.3,0.06,-2.4,-16.4,4.4239999999999995
0.22,25.4,38,27.8,55.5,1004.7,1.5,102.6,0.06,-2.4,-17.5,7.9639999999999995
0.22,25.4,38,27.9,54.8,1004.7,1.6,72.6,0.07,-2.5,-16.8,12.388
0.22,25.4,38,28.0,55.1,1004.7,1.2,120.2,0.06,-2.6,-17.1,2.36
0.24,25.4,38,28.0,54.5,1004.7,1.6,148.2,0.06,-2.6,-16.5,7.9639999999999995
0.22,25.4,38,28.0,53.8,1004.7,1.9,188.9,0.06,-2.6,-15.8,12.978
0.23,25.4,37,27.9,53.1,1004.6,1.3,220.7,0.06,-2.5,-16.1,7.669
0.22,25.3,37,27.9,53.5,1004.6,1.1,240.2,0.06,-2.6,-16.5,16.518
0.23,25.3,37,27.9,53.2,1004.6,1.6,188.6,0.06,-2.6,-16.2,9.439
0.23,25.3,38,27.9,53.9,1004.6,2.2,161.9,0.07,-2.6,-15.9,10.029
0.23,25.3,38,27.8,53.8,1004.6,2.8,136.7,0.06,-2.5,-15.8,10.324000000000002
